11:28:59 INFO | Running autotest_quickmerge step.
14:51:43 INFO | autoserv| START	security_ModuleLocking	security_ModuleLocking	timestamp=1455223908	localtime=Feb 11 14:51:48
14:51:43 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_ModuleLocking into test-security_ModuleLocking.tar.bz2
14:51:48 INFO | autoserv| GOOD	security_ModuleLocking	security_ModuleLocking	timestamp=1455223912	localtime=Feb 11 14:51:52	completed successfully
14:51:48 INFO | autoserv| END GOOD	security_ModuleLocking	security_ModuleLocking	timestamp=1455223913	localtime=Feb 11 14:51:53
14:51:53 INFO | autoserv| END GOOD	----	----	timestamp=1455223918	localtime=Feb 11 14:51:58
14:51:53 INFO | autoserv| Got lock of exit_code_file.
14:51:53 INFO | autoserv| Released lock of exit_code_file and closed it.
14:51:55 INFO | autoserv| Killing child processes.
14:51:55 INFO | autoserv| Client complete
14:51:55 INFO | autoserv| Finished processing control file
14:51:55 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_4mmj01ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpVrwjnu -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:51:59 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_A557oYssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:52:02 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:52:03 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-39-security_OpenSSLBlacklist
14:52:03 INFO | autoserv| Logged pid 4490 to /tmp/test_that_results_Mo9M4N/results-39-security_OpenSSLBlacklist/.autoserv_execute
14:52:03 INFO | autoserv| I am PID 4490
14:52:03 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:52:03 INFO | autoserv| Processing control file
14:52:03 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_vFlmxAssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp1rYTwm -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:52:06 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_kekcuVssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:52:11 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
14:52:12 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
14:52:13 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
14:52:14 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:52:14	timestamp=1455223934
14:52:14 INFO | autoserv| Installing autotest on 192.168.1.42
14:52:14 INFO | autoserv| Using installation dir /usr/local/autotest
14:52:17 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:52:17 INFO | autoserv| Installing updated global_config.ini.
14:52:19 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:52:21 INFO | autoserv| Entered autotestd_monitor.
14:52:21 INFO | autoserv| Finished launching tail subprocesses.
14:52:21 INFO | autoserv| Finished waiting on autotestd to start.
14:52:21 INFO | autoserv| START	----	----	timestamp=1455223946	localtime=Feb 11 14:52:26
14:52:21 INFO | autoserv| START	security_OpenSSLBlacklist	security_OpenSSLBlacklist	timestamp=1455223946	localtime=Feb 11 14:52:26
14:52:21 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_OpenSSLBlacklist into test-security_OpenSSLBlacklist.tar.bz2
14:52:24 INFO | autoserv| FAIL	security_OpenSSLBlacklist	security_OpenSSLBlacklist	timestamp=1455223949	localtime=Feb 11 14:52:29	Certificate does not verify normally.
14:52:24 INFO | autoserv| END FAIL	security_OpenSSLBlacklist	security_OpenSSLBlacklist	timestamp=1455223949	localtime=Feb 11 14:52:29
14:52:39 INFO | autoserv| END GOOD	----	----	timestamp=1455223964	localtime=Feb 11 14:52:44
14:52:39 INFO | autoserv| Got lock of exit_code_file.
14:52:39 INFO | autoserv| Released lock of exit_code_file and closed it.
14:52:41 INFO | autoserv| Killing child processes.
14:52:41 INFO | autoserv| Client complete
14:52:41 INFO | autoserv| Finished processing control file
14:52:41 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ueSRC6ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmptZ442j -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:52:45 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_8Nyd1jssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:52:47 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:52:48 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-40-login_OwnershipTaken
14:52:48 INFO | autoserv| Logged pid 4598 to /tmp/test_that_results_Mo9M4N/results-40-login_OwnershipTaken/.autoserv_execute
14:52:48 INFO | autoserv| I am PID 4598
14:52:48 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:52:48 INFO | autoserv| Processing control file
14:52:48 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_akxP92ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpI_5cMe -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:52:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_9aR9qcssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:52:50 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:52:50	timestamp=1455223970
14:52:50 INFO | autoserv| Installing autotest on 192.168.1.42
14:52:50 INFO | autoserv| Using installation dir /usr/local/autotest
14:52:51 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:52:51 INFO | autoserv| Installing updated global_config.ini.
14:52:52 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:52:53 INFO | autoserv| Entered autotestd_monitor.
14:52:53 INFO | autoserv| Finished launching tail subprocesses.
14:52:53 INFO | autoserv| Finished waiting on autotestd to start.
14:52:53 INFO | autoserv| START	----	----	timestamp=1455223978	localtime=Feb 11 14:52:58
14:52:53 INFO | autoserv| START	login_OwnershipTaken	login_OwnershipTaken	timestamp=1455223978	localtime=Feb 11 14:52:58
14:52:53 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_OwnershipTaken into test-login_OwnershipTaken.tar.bz2
14:52:58 INFO | autoserv| ERROR	login_OwnershipTaken	login_OwnershipTaken	timestamp=1455223983	localtime=Feb 11 14:53:03	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/login_OwnershipTaken/src'
14:52:58 INFO | autoserv| END ERROR	login_OwnershipTaken	login_OwnershipTaken	timestamp=1455223983	localtime=Feb 11 14:53:03
14:53:12 INFO | autoserv| END GOOD	----	----	timestamp=1455223997	localtime=Feb 11 14:53:17
14:53:12 INFO | autoserv| Got lock of exit_code_file.
14:53:12 INFO | autoserv| Released lock of exit_code_file and closed it.
14:53:14 INFO | autoserv| Client complete
14:53:14 INFO | autoserv| Finished processing control file
14:53:14 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_E6yU5Gssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpSn3wkb -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:53:16 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Z2hcjhssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:53:19 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:53:19 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-41-login_LoginSuccess
14:53:19 INFO | autoserv| Logged pid 4702 to /tmp/test_that_results_Mo9M4N/results-41-login_LoginSuccess/.autoserv_execute
14:53:19 INFO | autoserv| FAILED RPC CALL: get_labels {'name__startswith': 'board:', 'host__hostname__in': ['192.168.1.42']}
14:53:19 INFO | autoserv| I am PID 4702
14:53:19 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:53:19 INFO | autoserv| Processing control file
14:53:19 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_gFUjzWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpSTiaWt -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:53:23 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_pZoL00ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:53:24 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:53:24	timestamp=1455224004
14:53:25 INFO | autoserv| Installing autotest on 192.168.1.42
14:53:26 INFO | autoserv| Using installation dir /usr/local/autotest
14:53:29 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:53:29 INFO | autoserv| Installing updated global_config.ini.
14:53:32 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:53:32 INFO | autoserv| Entered autotestd_monitor.
14:53:32 INFO | autoserv| Finished launching tail subprocesses.
14:53:32 INFO | autoserv| Finished waiting on autotestd to start.
14:53:32 INFO | autoserv| START	----	----	timestamp=1455224017	localtime=Feb 11 14:53:37
14:53:32 INFO | autoserv| START	login_LoginSuccess	login_LoginSuccess	timestamp=1455224017	localtime=Feb 11 14:53:37
14:53:32 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_LoginSuccess into test-login_LoginSuccess.tar.bz2
14:53:39 INFO | autoserv| GOOD	login_LoginSuccess	login_LoginSuccess	timestamp=1455224024	localtime=Feb 11 14:53:44	completed successfully
14:53:39 INFO | autoserv| END GOOD	login_LoginSuccess	login_LoginSuccess	timestamp=1455224024	localtime=Feb 11 14:53:44
14:53:47 INFO | autoserv| END GOOD	----	----	timestamp=1455224032	localtime=Feb 11 14:53:52
14:53:47 INFO | autoserv| Got lock of exit_code_file.
14:53:47 INFO | autoserv| Released lock of exit_code_file and closed it.
14:53:49 INFO | autoserv| Killing child processes.
14:53:49 INFO | autoserv| Client complete
14:53:49 INFO | autoserv| Finished processing control file
14:53:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__bA0Ypssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpqkuRl4 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:53:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_qEvGyAssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:53:55 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:53:55 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-42-security_SandboxStatus
14:53:55 INFO | autoserv| Logged pid 4807 to /tmp/test_that_results_Mo9M4N/results-42-security_SandboxStatus/.autoserv_execute
14:53:55 INFO | autoserv| I am PID 4807
14:53:55 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:53:55 INFO | autoserv| Processing control file
14:53:55 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_cZRaZxssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp9oQ_o7 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:53:57 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_NvYZGmssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:53:58 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:53:58	timestamp=1455224038
14:53:58 INFO | autoserv| Installing autotest on 192.168.1.42
14:53:58 INFO | autoserv| Using installation dir /usr/local/autotest
14:53:59 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:53:59 INFO | autoserv| Installing updated global_config.ini.
14:54:02 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:54:03 INFO | autoserv| Entered autotestd_monitor.
14:54:03 INFO | autoserv| Finished launching tail subprocesses.
14:54:03 INFO | autoserv| Finished waiting on autotestd to start.
14:54:04 INFO | autoserv| START	----	----	timestamp=1455224048	localtime=Feb 11 14:54:08
14:54:04 INFO | autoserv| START	security_SandboxStatus	security_SandboxStatus	timestamp=1455224049	localtime=Feb 11 14:54:09
14:54:04 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_SandboxStatus into test-security_SandboxStatus.tar.bz2
14:54:12 INFO | autoserv| GOOD	security_SandboxStatus	security_SandboxStatus	timestamp=1455224057	localtime=Feb 11 14:54:17	completed successfully
14:54:12 INFO | autoserv| END GOOD	security_SandboxStatus	security_SandboxStatus	timestamp=1455224057	localtime=Feb 11 14:54:17
14:54:16 INFO | autoserv| END GOOD	----	----	timestamp=1455224061	localtime=Feb 11 14:54:21
14:54:16 INFO | autoserv| Got lock of exit_code_file.
14:54:16 INFO | autoserv| Released lock of exit_code_file and closed it.
14:54:18 INFO | autoserv| Client complete
14:54:18 INFO | autoserv| Finished processing control file
14:54:18 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_UDoZHpssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpanjEik -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:54:20 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_tyyK_wssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:54:23 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:54:23 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-43-login_OwnershipApi
14:54:23 INFO | autoserv| Logged pid 4911 to /tmp/test_that_results_Mo9M4N/results-43-login_OwnershipApi/.autoserv_execute
14:54:23 INFO | autoserv| I am PID 4911
14:54:23 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:54:23 INFO | autoserv| Processing control file
14:54:23 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_vaJuP5ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpffgp1S -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:54:26 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_hHgAi3ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:54:30 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:54:30	timestamp=1455224070
14:54:30 INFO | autoserv| Installing autotest on 192.168.1.42
14:54:31 INFO | autoserv| Using installation dir /usr/local/autotest
14:54:33 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
